Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
ID-065,Madison County,13.03,47,-1.79,14.82
ID-067,Minidoka County,8.19,35,-1.54,9.73
ID-069,Nez Perce County,25.63,109,3.67,21.96
ID-071,Oneida County,17.09,51,-1.42,18.51
ID-073,Owyhee County,11.04,42,-1.53,12.57
ID-075,Payette County,11.58,44,-1.21,12.79
ID-077,Power County,16.93,82,1.02,15.91
ID-079,Shoshone County,43.23,45,-4.28,47.51
ID-081,Teton County,21.04,45,-1.66,22.7
ID-083,Twin Falls County,9.58,20,-2.95,12.53
ID-085,Valley County,29.76,24,-6.4,36.16
ID-087,Washington County,18.08,35,-2.55,20.63
IL-001,Adams County,34.95,48,-1.8,36.75
IL-003,Alexander County,44.9,64,-0.29,45.19
IL-005,Bond County,42,82,2.68,39.32
IL-007,Boone County,39.46,100,5.48,33.98
IL-009,Brown County,34.98,52,-1.75,36.73
IL-011,Bureau County,36.94,83,1.87,35.07
IL-013,Calhoun County,40.49,83,2.76,37.73
IL-015,Carroll County,40.07,103,5.65,34.42
IL-017,Cass County,38.47,84,2.1,36.37
IL-019,Champaign County,34.68,48,-1.93,36.61
IL-021,Christian County,42.69,98,5.82,36.87
IL-023,Clark County,42.87,81,3.25,39.62
IL-025,Clay County,47.94,100,7.66,40.28
IL-027,Clinton County,41.1,73,1.4,39.7
IL-029,Coles County,40.59,75,2.35,38.24
IL-031,Cook County,34.64,59,0.25,34.39
IL-033,Crawford County,43.39,75,2.45,40.94
IL-035,Cumberland County,45.8,103,6.38,39.42
IL-037,DeKalb County,40.55,104,5.98,34.57
IL-039,De Witt County,35.12,48,-1.97,37.09
IL-041,Douglas County,35.62,44,-1.81,37.43
IL-043,DuPage County,36.22,72,1.79,34.43
IL-045,Edgar County,37.45,58,-1.06,38.51
IL-047,Edwards County,45.17,77,2.35,42.82
IL-049,Effingham County,52.59,116,13.13,39.46
IL-051,Fayette County,44.91,100,6.06,38.85
IL-053,Ford County,35.44,62,-0.35,35.79
IL-055,Franklin County,40.55,52,-1.62,42.17
IL-057,Fulton County,32.24,34,-3.2,35.44
IL-059,Gallatin County,38.07,24,-6.7,44.77
IL-061,Greene County,41.28,89,3.99,37.29
IL-063,Grundy County,31.74,40,-2.17,33.91
IL-065,Hamilton County,39.5,46,-3.11,42.61
IL-067,Hancock County,34.14,50,-1.41,35.55
IL-069,Hardin County,40.21,30,-5.55,45.76
IL-071,Henderson County,30.09,29,-5.07,35.16
IL-073,Henry County,35.6,68,0.69,34.91
IL-075,Iroquois County,35.56,59,-0.74,36.3
IL-077,Jackson County,39.88,46,-3.11,42.99
IL-079,Jasper County,49.06,109,8.82,40.24
IL-081,Jefferson County,39.99,50,-1.87,41.86
IL-083,Jersey County,41.88,86,4,37.88
IL-085,Jo Daviess County,40.87,106,7,33.87
IL-087,Johnson County,43.53,54,-2.4,45.93
IL-089,Kane County,39.17,102,4.92,34.25
IL-091,Kankakee County,33.31,44,-2.11,35.42
IL-093,Kendall County,35.4,66,1.28,34.12
IL-095,Knox County,35.22,63,-0.19,35.41
IL-097,Lake County,36.6,91,3.55,33.05
IL-099,LaSalle County,33.82,59,-0.33,34.15
IL-101,Lawrence County,48,88,5.67,42.33
IL-103,Lee County,40.68,106,5.85,34.83
IL-105,Livingston County,33.59,50,-1.05,34.64
IL-107,Logan County,37.24,74,1.03,36.21
IL-109,McDonough County,33.98,47,-1.82,35.8
IL-111,McHenry County,37.66,89,3.75,33.91
IL-113,McLean County,33.63,42,-2.85,36.48
IL-115,Macon County,41.48,99,4.06,37.42
IL-117,Macoupin County,42.53,92,4.52,38.01
IL-119,Madison County,43.51,93,5.23,38.28
IL-121,Marion County,45.27,90,4.83,40.44
IL-123,Marshall County,33.88,59,-0.8,34.68
IL-125,Mason County,35.19,62,0.26,34.93
IL-127,Massac County,45.63,56,-1.48,47.11
IL-129,Menard County,38.39,89,2.8,35.59
IL-131,Mercer County,32.93,52,-1.78,34.71
IL-133,Monroe County,42.74,86,3.17,39.57
IL-135,Montgomery County,43.69,101,5.92,37.77
IL-137,Morgan County,40.57,92,3.81,36.76
IL-139,Moultrie County,39.7,78,1.72,37.98
IL-141,Ogle County,39.17,98,5.11,34.06
IL-143,Peoria County,32.47,42,-2.64,35.11
IL-145,Perry County,40.87,58,-0.28,41.15
IL-147,Piatt County,36.88,64,-0.26,37.14
IL-149,Pike County,35.76,46,-1.8,37.56
IL-151,Pope County,42.35,39,-4.36,46.71
IL-153,Pulaski County,45.26,64,-0.46,45.72
IL-155,Putnam County,34.65,68,0.56,34.09
IL-157,Randolph County,42.16,72,1.48,40.68
IL-159,Richland County,49.55,102,8.44,41.11
IL-161,Rock Island County,33.58,53,-1.16,34.74
IL-163,St. Clair County,41.22,79,2.28,38.94
IL-165,Saline County,37.5,24,-6.62,44.12
IL-167,Sangamon County,40.67,96,4.42,36.25
IL-169,Schuyler County,35.66,61,-0.5,36.16
IL-171,Scott County,39.37,81,2.49,36.88
IL-173,Shelby County,44.99,102,6.57,38.42
IL-175,Stark County,36.06,74,1.09,34.97
IL-177,Stephenson County,42.84,114,8.87,33.97
IL-179,Tazewell County,33.07,42,-2.75,35.82
IL-181,Union County,43.21,57,-1.84,45.05
IL-183,Vermilion County,34.9,41,-2.15,37.05
IL-185,Wabash County,47.7,89,4.7,43
IL-187,Warren County,32.55,43,-2.91,35.46
IL-189,Washington County,40.57,60,-0.2,40.77
IL-191,Wayne County,42.15,65,0.16,41.99
IL-193,White County,41.51,55,-1.72,43.23
IL-195,Whiteside County,35.21,61,-0.02,35.23
IL-197,Will County,33.29,48,-1.99,35.28
IL-199,Williamson County,40.57,43,-2.94,43.51
IL-201,Winnebago County,38.88,102,5.19,33.69
IL-203,Woodford County,33.57,48,-1.9,35.47
IN-001,Adams County,37.39,65,1.37,36.02
IN-003,Allen County,37.07,69,1.61,35.46
IN-005,Bartholomew County,41.47,58,0.24,41.23
IN-007,Benton County,34.34,39,-3.04,37.38
IN-009,Blackford County,33.55,28,-3.98,37.53
IN-011,Boone County,36.6,45,-2.22,38.82
IN-013,Brown County,40.58,47,-1.23,41.81
IN-015,Carroll County,32.34,19,-5.52,37.86
IN-017,Cass County,33.35,26,-4.46,37.81
IN-019,Clark County,46.75,80,3.58,43.17
IN-021,Clay County,41.7,70,1.12,40.58
IN-023,Clinton County,33.48,23,-5.04,38.52
IN-025,Crawford County,51.17,95,5.89,45.28
IN-027,Daviess County,51.24,108,8.18,43.06
IN-029,Dearborn County,44.93,80,3.92,41.01
IN-031,Decatur County,42.12,61,0.57,41.55
IN-033,DeKalb County,38.03,86,2.98,35.05
IN-035,Delaware County,32.78,21,-5.76,38.54
IN-037,Dubois County,52.36,109,8.12,44.24
IN-039,Elkhart County,35.07,58,-0.18,35.25
IN-041,Fayette County,42.39,75,2.25,40.14
IN-043,Floyd County,45.17,65,1.69,43.48
IN-045,Fountain County,34.83,36,-3.21,38.04
IN-047,Franklin County,42.25,70,1.68,40.57
IN-049,Fulton County,33.53,29,-4.03,37.56
IN-051,Gibson County,44.35,66,1.1,43.25
IN-053,Grant County,33.95,26,-3.77,37.72
IN-055,Greene County,44.95,73,2.29,42.66
IN-057,Hamilton County,39.26,71,1.14,38.12
IN-059,Hancock County,40.31,63,0.96,39.35
IN-061,Harrison County,46.87,70,2.39,44.48
IN-063,Hendricks County,36.8,41,-2.71,39.51
IN-065,Henry County,38.52,46,-1.26,39.78
IN-067,Howard County,33.43,25,-4.3,37.73
IN-069,Huntington County,37.34,57,0.12,37.22
IN-071,Jackson County,43.89,66,1.58,42.31
IN-073,Jasper County,33.09,35,-3.42,36.51
IN-075,Jay County,34.83,34,-2.88,37.71
IN-077,Jefferson County,48.57,94,5.38,43.19
IN-079,Jennings County,42.28,54,-0.31,42.59
IN-081,Johnson County,39.7,50,-0.93,40.63
IN-083,Knox County,48.79,96,6.11,42.68
IN-085,Kosciusko County,33.63,39,-2.7,36.33
IN-087,LaGrange County,35.46,69,0.46,35
IN-089,Lake County,32.41,28,-3.58,35.99
IN-091,LaPorte County,34.61,42,-2.47,37.08
IN-093,Lawrence County,48.23,82,4.34,43.89
IN-095,Madison County,35.35,31,-3.15,38.5
IN-097,Marion County,38.78,57,-0.36,39.14
IN-099,Marshall County,33.45,34,-3.66,37.11
IN-101,Martin County,51.55,100,7.66,43.89
IN-103,Miami County,33.83,30,-3.91,37.74
IN-105,Monroe County,40.54,43,-2.24,42.78
IN-107,Montgomery County,33.97,26,-4.77,38.74
IN-109,Morgan County,37.91,42,-2.68,40.59
IN-111,Newton County,35.66,54,-1.15,36.81
IN-113,Noble County,35.55,64,-0.08,35.63
IN-115,Ohio County,46.56,88,5.09,41.47
IN-117,Orange County,52.1,98,7.24,44.86
IN-119,Owen County,41.07,56,-0.85,41.92
IN-121,Parke County,38.44,59,-0.42,38.86
IN-123,Perry County,50.81,95,5.41,45.4
IN-125,Pike County,49.07,94,5.51,43.56
IN-127,Porter County,32.76,30,-3.7,36.46
IN-129,Posey County,40.44,43,-3.49,43.93
IN-131,Pulaski County,34.13,39,-2.97,37.1
IN-133,Putnam County,37.94,41,-2.49,40.43
IN-135,Randolph County,35.19,27,-3.62,38.81
IN-137,Ripley County,43.5,63,1.19,42.31
IN-139,Rush County,42.29,70,1.83,40.46
IN-141,St. Joseph County,35.87,49,-1.3,37.17
IN-143,Scott County,46.72,87,4.2,42.52
IN-145,Shelby County,41.24,64,0.65,40.59
IN-147,Spencer County,47.35,72,2.72,44.63
IN-149,Starke County,35.36,48,-1.9,37.26
IN-151,Steuben County,38.07,87,3.04,35.03
IN-153,Sullivan County,44.11,83,3.17,40.94
IN-155,Switzerland County,47.51,90,5.33,42.18
IN-157,Tippecanoe County,30.75,11,-7.28,38.03
IN-159,Tipton County,36.14,43,-1.47,37.61
IN-161,Union County,41.53,69,1.3,40.23
IN-163,Vanderburgh County,40.21,41,-3.69,43.9
IN-165,Vermillion County,37.03,56,-0.92,37.95
IN-167,Vigo County,40.53,72,0.95,39.58
IN-169,Wabash County,35.32,38,-2.19,37.51
IN-171,Warren County,33.79,33,-3.75,37.54
IN-173,Warrick County,44.18,64,0.41,43.77
IN-175,Washington County,47.12,76,3.04,44.08
IN-177,Wayne County,38.54,48,-1.02,39.56
IN-179,Wells County,36.69,55,-0.08,36.77
IN-181,White County,33.71,32,-3.14,36.85
IN-183,Whitley County,36.54,58,0.04,36.5
IA-001,Adair County,27.57,26,-5.17,32.74
IA-003,Adams County,26.84,18,-6.39,33.23
IA-005,Allamakee County,38.15,105,5.38,32.77
IA-007,Appanoose County,33.18,48,-2.01,35.19
IA-009,Audubon County,27.45,32,-4.36,31.81
IA-011,Benton County,28.6,32,-4.64,33.24
IA-013,Black Hawk County,34.16,71,0.69,33.47
IA-015,Boone County,32.52,68,0.89,31.63
IA-017,Bremer County,33.43,69,0.22,33.21
IA-019,Buchanan County,33.85,69,0.65,33.2
IA-021,Buena Vista County,21.05,11,-7.87,28.92
IA-023,Butler County,32.44,61,-0.41,32.85
IA-025,Calhoun County,23.11,13,-7.89,31
IA-027,Carroll County,24.83,21,-6.44,31.27
IA-029,Cass County,25.6,20,-5.77,31.37
IA-031,Cedar County,33.09,52,-2.07,35.16
IA-033,Cerro Gordo County,30.83,59,-0.96,31.79
IA-035,Cherokee County,22.2,14,-6.12,28.32
IA-037,Chickasaw County,30.8,53,-1.57,32.37
IA-039,Clarke County,28.88,28,-4.84,33.72
IA-041,Clay County,24.92,30,-3.78,28.7
IA-043,Clayton County,35.9,82,2.7,33.2
IA-045,Clinton County,36.85,82,1.89,34.96
IA-047,Crawford County,23.81,20,-6.12,29.93
IA-049,Dallas County,28.48,41,-3.43,31.91
IA-051,Davis County,31.93,39,-3.34,35.27
IA-053,Decatur County,29.04,26,-5.25,34.29
IA-055,Delaware County,35.27,75,1.94,33.33
IA-057,Des Moines County,29.76,27,-5.46,35.22
IA-059,Dickinson County,27.19,54,-1.09,28.28
IA-061,Dubuque County,33.66,64,0.25,33.41
IA-063,Emmet County,26.2,39,-3.22,29.42
IA-065,Fayette County,33.84,66,0.54,33.3
IA-067,Floyd County,31.35,62,-0.77,32.12
IA-069,Franklin County,30.18,51,-1.72,31.9
IA-071,Fremont County,24.28,8,-8.27,32.55
IA-073,Greene County,28.77,40,-2.85,31.62
IA-075,Grundy County,32.05,62,-1.07,33.12
IA-077,Guthrie County,29.63,50,-2.14,31.77
IA-079,Hamilton County,30.11,60,-0.97,31.08
IA-081,Hancock County,27.78,36,-3.56,31.34
IA-083,Hardin County,31.73,68,-0.29,32.02
IA-085,Harrison County,22.37,16,-7.05,29.42
IA-087,Henry County,27.87,12,-7.41,35.28
IA-089,Howard County,34.42,74,1.85,32.57
IA-091,Humboldt County,20.99,5,-9.59,30.58
IA-093,Ida County,22.16,14,-6.8,28.96
IA-095,Iowa County,26.59,17,-7.24,33.83
IA-097,Jackson County,36.8,84,2.73,34.07
IA-099,Jasper County,28.15,32,-4.92,33.07
IA-101,Jefferson County,26.51,9,-8.43,34.94
IA-103,Johnson County,29.65,36,-4.13,33.78
IA-105,Jones County,34.2,64,0.55,33.65
IA-107,Keokuk County,25.97,14,-8.06,34.03
IA-109,Kossuth County,24.59,18,-5.67,30.26
IA-111,Lee County,31.16,35,-4.37,35.53
IA-113,Linn County,32.31,61,-0.73,33.04
IA-115,Louisa County,26.98,15,-7.46,34.44
IA-117,Lucas County,31.14,49,-2.7,33.84
IA-119,Lyon County,20.49,14,-5.95,26.44
IA-121,Madison County,25.77,14,-7.19,32.96
IA-123,Mahaska County,28.15,29,-5.69,33.84
IA-125,Marion County,30.16,42,-3.42,33.58
IA-127,Marshall County,30.1,51,-2.54,32.64
IA-129,Mills County,23.6,11,-8.18,31.78
IA-131,Mitchell County,31.24,61,-0.74,31.98
IA-133,Monona County,20.99,11,-7.7,28.69
IA-135,Monroe County,30.57,41,-3.69,34.26
IA-137,Montgomery County,25.39,15,-7.17,32.56
IA-139,Muscatine County,31.77,47,-2.71,34.48
IA-141,O'Brien County,23.08,18,-5.09,28.17
IA-143,Osceola County,24.15,33,-3.67,27.82
IA-145,Page County,27.17,20,-6.26,33.43
IA-147,Palo Alto County,24.24,18,-5.45,29.69
IA-149,Plymouth County,20.56,12,-6.74,27.3
IA-151,Pocahontas County,21.59,9,-8.45,30.04
IA-153,Polk County,30.48,53,-1.62,32.1
IA-155,Pottawattamie County,24.64,19,-6.32,30.96
IA-157,Poweshiek County,28.29,24,-5.81,34.1
IA-159,Ringgold County,28.64,16,-6,34.64
IA-161,Sac County,21.46,13,-8.23,29.69
IA-163,Scott County,34.83,65,-0.06,34.89
IA-165,Shelby County,25.29,22,-5.73,31.02
IA-167,Sioux County,18.81,11,-8.05,26.86
IA-169,Story County,34.98,85,3.07,31.91
IA-171,Tama County,28.9,30,-5.22,34.12
IA-173,Taylor County,28.78,20,-5.61,34.39
IA-175,Union County,28.2,22,-5.74,33.94
IA-177,Van Buren County,27.76,15,-7.35,35.11
IA-179,Wapello County,27.74,20,-6.76,34.5
IA-181,Warren County,28.94,35,-3.99,32.93
IA-183,Washington County,26.39,11,-7.92,34.31
IA-185,Wayne County,31.88,40,-3.18,35.06
IA-187,Webster County,24.85,21,-6.39,31.24
IA-189,Winnebago County,28.74,49,-2.6,31.34
IA-191,Winneshiek County,37.68,97,4.58,33.1
IA-193,Woodbury County,20.04,11,-7.76,27.8
IA-195,Worth County,30.08,50,-1.84,31.92
IA-197,Wright County,26.6,24,-4.45,31.05
KS-001,Allen County,35.38,42,-3.88,39.26
KS-003,Anderson County,37.79,59,-1.44,39.23
KS-005,Atchison County,31.38,44,-3.86,35.24
KS-007,Barber County,18.91,14,-7,25.91
KS-009,Barton County,18.25,15,-6.54,24.79
KS-011,Bourbon County,36.67,44,-3.69,40.36
KS-013,Brown County,29.62,39,-4.89,34.51
KS-015,Butler County,30.79,43,-2.5,33.29
KS-017,Chase County,37,85,4.21,32.79
KS-019,Chautauqua County,30.78,27,-6.05,36.83
KS-021,Cherokee County,35.66,29,-6.01,41.67
KS-023,Cheyenne County,14.29,19,-4.53,18.82
KS-025,Clark County,13.84,5,-8.44,22.28
KS-027,Clay County,27.63,47,-2.63,30.26
KS-029,Cloud County,22.81,27,-5.3,28.11
KS-031,Coffey County,35.05,49,-2.04,37.09
KS-033,Comanche County,16.64,10,-7.4,24.04
KS-035,Cowley County,31.87,51,-1.84,33.71
KS-037,Crawford County,32.54,17,-8.5,41.04
KS-039,Decatur County,12.77,6,-8.08,20.85
KS-041,Dickinson County,30.9,71,0.14,30.76
KS-043,Doniphan County,31.3,43,-4.17,35.47
KS-045,Douglas County,34.51,55,-1.83,36.34
KS-047,Edwards County,14.45,5,-8.25,22.7
KS-049,Elk County,33.07,42,-3.4,36.47
KS-051,Ellis County,15.37,7,-7.77,23.14
KS-053,Ellsworth County,24.07,44,-2.62,26.69
KS-055,Finney County,7.92,2,-10.83,18.75
KS-057,Ford County,12.7,4,-8.93,21.63
KS-059,Franklin County,36.4,57,-1.13,37.53
KS-061,Geary County,32.77,68,0.11,32.66
KS-063,Gove County,9.54,3,-10.21,19.75
KS-065,Graham County,12.51,4,-9.35,21.86
KS-067,Grant County,10.06,3,-7.6,17.66
KS-069,Gray County,9.82,3,-10.23,20.05
KS-071,Greeley County,13.76,27,-3.15,16.91
KS-073,Greenwood County,32.43,44,-2.94,35.37
KS-075,Hamilton County,11.62,13,-4.86,16.48
KS-077,Harper County,22.9,25,-5.38,28.28
KS-079,Harvey County,26.37,33,-4.72,31.09
KS-081,Haskell County,9.75,3,-9.47,19.22
KS-083,Hodgeman County,11.78,5,-8.85,20.63
KS-085,Jackson County,30.6,43,-3.7,34.3
KS-087,Jefferson County,32.48,45,-3.02,35.5
KS-089,Jewell County,21.63,32,-4.51,26.14
KS-091,Johnson County,36.31,59,-0.9,37.21
KS-093,Kearny County,9.82,4,-7.57,17.39
KS-095,Kingman County,22.15,21,-5.75,27.9
KS-097,Kiowa County,15.75,9,-7.83,23.58
KS-099,Labette County,33.24,24,-6.92,40.16
KS-101,Lane County,8.14,1,-11.56,19.7
KS-103,Leavenworth County,34,53,-1.83,35.83
KS-105,Lincoln County,22.19,37,-3.59,25.78
KS-107,Linn County,38.33,54,-1.81,40.14
KS-109,Logan County,11.09,6,-7.28,18.37
KS-111,Lyon County,35.5,68,0.6,34.9
KS-113,McPherson County,27.12,47,-2.34,29.46
KS-115,Marion County,29.84,51,-2.01,31.85
KS-117,Marshall County,31.23,63,-0.22,31.45
KS-119,Meade County,13.91,10,-6.51,20.42
KS-121,Miami County,37.54,55,-1.38,38.92
KS-123,Mitchell County,19.94,23,-5.62,25.56
KS-125,Montgomery County,31.74,22,-6.06,37.8
KS-127,Morris County,32.64,62,-0.53,33.17
KS-129,Morton County,11.04,10,-5.9,16.94
KS-131,Nemaha County,30.36,51,-2.85,33.21
KS-133,Neosho County,33.2,25,-6.62,39.82
KS-135,Ness County,10.85,1,-10.17,21.02
KS-137,Norton County,14.3,6,-7.68,21.98
KS-139,Osage County,34.88,61,-0.92,35.8
KS-141,Osborne County,19.16,27,-4.74,23.9
KS-143,Ottawa County,24.56,46,-3.29,27.85
KS-145,Pawnee County,15.08,5,-7.83,22.91
KS-147,Phillips County,16.65,12,-6.51,23.16
KS-149,Pottawatomie County,32.05,62,-1,33.05
KS-151,Pratt County,17.04,6,-8.12,25.16
KS-153,Rawlins County,12.21,5,-7.6,19.81
KS-155,Reno County,22.62,24,-4.9,27.52
KS-157,Republic County,23.76,34,-4.21,27.97
KS-159,Rice County,24.11,39,-2.63,26.74
KS-161,Riley County,32.67,77,0.87,31.8
KS-163,Rooks County,16.96,19,-6.05,23.01
KS-165,Rush County,14.59,6,-8.23,22.82
KS-167,Russell County,17.41,14,-7.1,24.51
KS-169,Saline County,28.93,72,0.09,28.84
KS-171,Scott County,8.36,1,-10.37,18.73
KS-173,Sedgwick County,27.81,41,-2.8,30.61
KS-175,Seward County,12.1,9,-7.1,19.2
KS-177,Shawnee County,33.31,58,-1.53,34.84
KS-179,Sheridan County,11.37,4,-9.43,20.8
KS-181,Sherman County,12.65,11,-5.58,18.23
KS-183,Smith County,19.64,29,-4.3,23.94
KS-185,Stafford County,18.29,15,-6.46,24.75
KS-187,Stanton County,10.94,10,-5.62,16.56
KS-189,Stevens County,11.33,7,-6.81,18.14
KS-191,Sumner County,27.76,41,-3.29,31.05
KS-193,Thomas County,11.93,6,-7.6,19.53
KS-195,Trego County,10.82,1,-10.7,21.52
KS-197,Wabaunsee County,34.71,74,0.41,34.3
KS-199,Wallace County,12.12,12,-5.49,17.61
KS-201,Washington County,29.91,70,0.21,29.7
KS-203,Wichita County,11.55,8,-6.24,17.79
KS-205,Wilson County,33.71,41,-4.04,37.75
KS-207,Woodson County,32.65,38,-4.91,37.56
KS-209,Wyandotte County,33.11,44,-3.14,36.25
KY-001,Adair County,48.89,48,-1.4,50.29
KY-003,Allen County,51.94,76,1.64,50.3
KY-005,Anderson County,48.85,79,3.15,45.7
KY-007,Ballard County,46.59,61,0.25,46.34
KY-009,Barren County,51.35,69,0.8,50.55
KY-011,Bath County,47.73,77,1.9,45.83
KY-013,Bell County,52.46,66,0.73,51.73
KY-015,Boone County,47.12,101,5.69,41.43
KY-017,Bourbon County,46.02,66,1.22,44.8
KY-019,Boyd County,42.35,59,0.36,41.99
KY-021,Boyle County,49.36,73,1.43,47.93
KY-023,Bracken County,49.3,97,5.3,44
KY-025,Breathitt County,53.87,104,7.52,46.35
KY-027,Breckinridge County,48.71,69,1.96,46.75
KY-029,Bullitt County,47.65,69,2.21,45.44
KY-031,Butler County,48.96,65,0.9,48.06
KY-033,Caldwell County,47.14,61,-0.29,47.43
KY-035,Calloway County,45.13,40,-3.88,49.01
KY-037,Campbell County,46.82,97,5.08,41.74
KY-039,Carlisle County,47.99,63,0.83,47.16
KY-041,Carroll County,49.04,93,6.43,42.61
KY-043,Carter County,43.39,70,1.22,42.17
KY-045,Casey County,50.4,62,0.58,49.82
KY-047,Christian County,46.82,50,-1.48,48.3
KY-049,Clark County,48.15,80,2.32,45.83
KY-051,Clay County,54.95,103,6.1,48.85
KY-053,Clinton County,53.49,68,1.23,52.26
KY-055,Crittenden County,45.13,55,-1.19,46.32
KY-057,Cumberland County,50.97,60,-0.29,51.26
KY-059,Daviess County,45.2,60,0.37,44.83
KY-061,Edmonson County,50.8,70,0.89,49.91
KY-063,Elliott County,45.85,77,2.61,43.24
KY-065,Estill County,51.45,93,5.39,46.06
KY-067,Fayette County,47.13,74,2.16,44.97
KY-069,Fleming County,48.03,80,3.27,44.76
KY-071,Floyd County,48.85,96,5.17,43.68
KY-073,Franklin County,48.68,87,4.1,44.58
KY-075,Fulton County,49.87,67,0.95,48.92
KY-077,Gallatin County,46.7,89,4.44,42.26
KY-079,Garrard County,48.37,71,1.6,46.77
KY-081,Grant County,47.41,90,4.67,42.74
KY-083,Graves County,47.73,57,-1.29,49.02
KY-085,Grayson County,49.17,59,0.15,49.02
KY-087,Green County,48.48,56,-0.63,49.11
KY-089,Greenup County,42.28,73,0.66,41.62
KY-091,Hancock County,49.24,77,3.5,45.74
KY-093,Hardin County,48.72,68,1.76,46.96
KY-095,Harlan County,53.88,73,1.76,52.12
KY-097,Harrison County,45.84,74,2.37,43.47
KY-099,Hart County,50.35,69,0.95,49.4
KY-101,Henderson County,41.18,45,-3.23,44.41
KY-103,Henry County,49.43,91,5.45,43.98
KY-105,Hickman County,49.68,66,1.45,48.23
KY-107,Hopkins County,48.48,73,2.48,46
KY-109,Jackson County,52.88,88,4.6,48.28
KY-111,Jefferson County,46.11,68,2.01,44.1
KY-113,Jessamine County,47.56,74,2.08,45.48
KY-115,Johnson County,48.78,97,5.03,43.75
KY-117,Kenton County,47.33,100,5.61,41.72
KY-119,Knott County,51.88,101,5.9,45.98
KY-121,Knox County,52.96,83,2.67,50.29
KY-123,Larue County,49,69,0.9,48.1
KY-125,Laurel County,51.34,77,1.97,49.37
KY-127,Lawrence County,45.57,75,2.32,43.25
KY-129,Lee County,53.7,107,7.13,46.57
KY-131,Leslie County,55.62,106,6.7,48.92
KY-133,Letcher County,49.44,83,2.75,46.69
KY-135,Lewis County,48.19,96,4.81,43.38
KY-137,Lincoln County,49.9,69,1.33,48.57
KY-139,Livingston County,44.52,46,-2.89,47.41
KY-141,Logan County,49.84,64,1.31,48.53
KY-143,Lyon County,45.64,51,-2.52,48.16
KY-145,McCracken County,46.66,57,-0.78,47.44
KY-147,McCreary County,54.34,86,3.75,50.59
KY-149,McLean County,46.1,72,1.07,45.03
KY-151,Madison County,48.93,82,3.02,45.91
KY-153,Magoffin County,50.19,98,5.73,44.46
KY-155,Marion County,49.02,63,0.48,48.54
KY-157,Marshall County,45.32,51,-2.88,48.2
KY-159,Martin County,48.42,79,3.36,45.06
KY-161,Mason County,49.75,98,5.78,43.97
KY-163,Meade County,48.45,77,2.9,45.55
KY-165,Menifee County,49.78,87,3.42,46.36
KY-167,Mercer County,48.58,74,2.1,46.48
KY-169,Metcalfe County,50.03,55,-0.26,50.29
KY-171,Monroe County,52.04,61,0.15,51.89
KY-173,Montgomery County,48.38,77,1.69,46.69
KY-175,Morgan County,48.53,84,3.95,44.58
KY-177,Muhlenberg County,48.22,71,1.48,46.74
KY-179,Nelson County,48.63,69,1.6,47.03
KY-181,Nicholas County,46.57,74,1.73,44.84
KY-183,Ohio County,48.18,64,1.78,46.4
KY-185,Oldham County,48.51,78,4.03,44.48
KY-187,Owen County,48.06,85,4.51,43.55
KY-189,Owsley County,55.43,111,8.23,47.2
KY-191,Pendleton County,48.05,95,4.89,43.16
KY-193,Perry County,54.49,111,7.15,47.34
KY-195,Pike County,49.08,93,4.76,44.32
KY-197,Powell County,51.47,93,4.99,46.48
KY-199,Pulaski County,50.67,68,0.82,49.85
KY-201,Robertson County,47.77,84,3.77,44
KY-203,Rockcastle County,50.58,70,1.31,49.27
KY-205,Rowan County,47.26,75,2.35,44.91
KY-207,Russell County,50.3,57,-0.58,50.88
KY-209,Scott County,46.77,75,2.83,43.94
KY-211,Shelby County,48.76,78,3.29,45.47
KY-213,Simpson County,51.07,75,2.05,49.02
KY-215,Spencer County,48.06,67,1.5,46.56
KY-217,Taylor County,48.43,53,-1.1,49.53
KY-219,Todd County,46.89,53,-1.52,48.41
KY-221,Trigg County,46.04,45,-2.77,48.81
KY-223,Trimble County,51.44,103,8.17,43.27
KY-225,Union County,42.34,48,-2.54,44.88
KY-227,Warren County,49.55,60,0.4,49.15
KY-229,Washington County,49.39,73,2.01,47.38
KY-231,Wayne County,52.11,66,1.3,50.81
KY-233,Webster County,47.03,68,1.68,45.35
KY-235,Whitley County,54.41,91,4.19,50.22
KY-237,Wolfe County,51.37,97,5.5,45.87
KY-239,Woodford County,48.27,81,3.21,45.06
LA-001,Acadia Parish,55.88,53,-2.71,58.59
LA-003,Allen Parish,57.44,58,-1.64,59.08
LA-005,Ascension Parish,66.86,94,6.07,60.79
LA-007,Assumption Parish,58.85,53,-2.65,61.5
LA-009,Avoyelles Parish,69,113,11.29,57.71
LA-011,Beauregard Parish,55.22,55,-1.95,57.17
LA-013,Bienville Parish,57.18,87,4.01,53.17
LA-015,Bossier Parish,55.23,96,5.69,49.54
LA-017,Caddo Parish,53.92,95,5.62,48.3
LA-019,Calcasieu Parish,54.13,47,-3.55,57.68
LA-021,Caldwell Parish,65.24,108,10.62,54.62
LA-023,Cameron Parish,52.46,36,-4.59,57.05
LA-025,Catahoula Parish,64.71,105,8.87,55.84
LA-027,Claiborne Parish,56.73,88,4.52,52.21
LA-029,Concordia Parish,65.36,106,8.95,56.41
LA-031,De Soto Parish,54.27,91,4.34,49.93
