Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
NE-165,Sioux County,46,83,0.7,45.3
NE-167,Stanton County,49.8,102,1.6,48.2
NE-169,Thayer County,52.4,98,1.3,51.1
NE-171,Thomas County,48.5,74,0.3,48.2
NE-173,Thurston County,48.9,93,1.1,47.8
NE-175,Valley County,49.1,94,1.2,47.9
NE-177,Washington County,51,101,1.6,49.4
NE-179,Wayne County,48.6,93,1,47.6
NE-181,Webster County,52,94,1.1,50.9
NE-183,Wheeler County,48.9,99,1.3,47.6
NE-185,York County,51.3,91,1.1,50.2
NV-001,Churchill County,52.1,110,1.6,50.5
NV-003,Clark County,65.1,109,2,63.1
NV-005,Douglas County,49.4,112,1.5,47.9
NV-007,Elko County,45.2,94,0.9,44.3
NV-009,Esmeralda County,53.7,115,2.7,51
NV-011,Eureka County,46.4,97,1.2,45.2
NV-013,Humboldt County,49.7,111,1.5,48.2
NV-015,Lander County,48.5,105,1.4,47.1
NV-017,Lincoln County,55.7,111,1.8,53.9
NV-019,Lyon County,51.5,106,1.5,50
NV-021,Mineral County,51.4,119,2.5,48.9
NV-023,Nye County,52.8,114,2.4,50.4
NV-027,Pershing County,51.4,113,1.5,49.9
NV-029,Storey County,50.9,105,1.5,49.4
NV-031,Washoe County,49.6,108,1.5,48.1
NV-033,White Pine County,46.2,98,1.3,44.9
NV-510,Carson City,50.7,117,1.9,48.8
NH-001,Belknap County,48.1,128,4.1,44
NH-003,Carroll County,46.8,128,4.6,42.2
NH-005,Cheshire County,47.6,126,3.7,43.9
NH-007,Coos County,42.8,128,4.4,38.4
NH-009,Grafton County,45.2,128,4.4,40.8
NH-011,Hillsborough County,49.5,128,4.3,45.2
NH-013,Merrimack County,48.4,128,4.3,44.1
NH-015,Rockingham County,50.2,127,4.1,46.1
NH-017,Strafford County,48.7,127,3.7,45
NH-019,Sullivan County,46.6,128,4.2,42.4
NJ-001,Atlantic County,56.6,126,3.9,52.7
NJ-003,Bergen County,54.9,125,4,50.9
NJ-005,Burlington County,56.5,126,3.6,52.9
NJ-007,Camden County,56.9,125,3.6,53.3
NJ-009,Cape May County,56.8,124,3.7,53.1
NJ-011,Cumberland County,56.8,125,3.7,53.1
NJ-013,Essex County,55.3,125,4,51.3
NJ-015,Gloucester County,57,125,3.5,53.5
NJ-017,Hudson County,56.8,126,4,52.8
NJ-019,Hunterdon County,53.8,126,4.3,49.5
NJ-021,Mercer County,55.6,126,3.8,51.8
NJ-023,Middlesex County,56.2,127,4.3,51.9
NJ-025,Monmouth County,56.1,125,4.1,52
NJ-027,Morris County,52.8,126,3.9,48.9
NJ-029,Ocean County,56,125,3.7,52.3
NJ-031,Passaic County,52.9,125,3.8,49.1
NJ-033,Salem County,57,125,3.4,53.6
NJ-035,Somerset County,55,126,4.3,50.7
NJ-037,Sussex County,51.2,127,3.5,47.7
NJ-039,Union County,56.1,126,4.3,51.8
NJ-041,Warren County,52.2,126,4,48.2
NM-001,Bernalillo County,54,106,1.9,52.1
NM-003,Catron County,48.9,107,1.2,47.7
NM-005,Chaves County,61,122,3.2,57.8
NM-006,Cibola County,49.2,90,0.9,48.3
NM-007,Colfax County,47.6,91,1,46.6
NM-009,Curry County,58.4,123,3,55.4
NM-011,De Baca County,59.9,123,3.4,56.5
NM-013,Dona Ana County,62.2,115,2.1,60.1
NM-015,Eddy County,62.9,116,2.4,60.5
NM-017,Grant County,56.3,109,1.5,54.8
NM-019,Guadalupe County,56.4,119,2.3,54.1
NM-021,Harding County,54.7,107,1.5,53.2
NM-023,Hidalgo County,59.9,95,0.9,59
NM-025,Lea County,62,123,2.6,59.4
NM-027,Lincoln County,55.5,117,2.2,53.3
NM-028,Los Alamos County,47.8,113,1.7,46.1
NM-029,Luna County,61.2,107,1.4,59.8
NM-031,McKinley County,49.6,105,1.3,48.3
NM-033,Mora County,48.9,118,2,46.9
NM-035,Otero County,58.5,112,1.9,56.6
NM-037,Quay County,58.3,116,2,56.3
NM-039,Rio Arriba County,46.2,113,1.7,44.5
NM-041,Roosevelt County,59.3,122,2.9,56.4
NM-043,Sandoval County,50.8,115,1.6,49.2
NM-045,San Juan County,52.4,117,2.1,50.3
NM-047,San Miguel County,53.5,113,1.7,51.8
NM-049,Santa Fe County,49.9,107,1.4,48.5
NM-051,Sierra County,58,105,1.4,56.6
NM-053,Socorro County,54.7,108,1.7,53
NM-055,Taos County,44.1,115,2,42.1
NM-057,Torrance County,51.3,107,1.8,49.5
NM-059,Union County,52,77,0.5,51.5
NM-061,Valencia County,55.9,109,1.9,54
NY-001,Albany County,49.7,127,3.3,46.4
NY-003,Allegany County,47.8,124,3.1,44.7
NY-005,Bronx County,56.7,126,4.1,52.6
NY-007,Broome County,48.1,119,2.4,45.7
NY-009,Cattaraugus County,47.8,125,3.1,44.7
NY-011,Cayuga County,48.8,121,2.7,46.1
NY-013,Chautauqua County,49,123,3.1,45.9
NY-015,Chemung County,48.8,125,2.9,45.9
NY-017,Chenango County,47,122,2.6,44.4
NY-019,Clinton County,45.8,128,4.1,41.7
NY-021,Columbia County,50.6,126,3.5,47.1
NY-023,Cortland County,46.8,121,2.6,44.2
NY-025,Delaware County,46.5,120,2.7,43.8
NY-027,Dutchess County,52,126,4.2,47.8
NY-029,Erie County,49.6,125,3.4,46.2
NY-031,Essex County,43.7,125,3.3,40.4
NY-033,Franklin County,44.2,127,3.9,40.3
NY-035,Fulton County,46.8,126,3.1,43.7
NY-037,Genesee County,48.9,122,2.9,46
NY-039,Greene County,48.1,124,3.1,45
NY-041,Hamilton County,43.1,124,3.3,39.8
NY-043,Herkimer County,44.7,122,3,41.7
NY-045,Jefferson County,47.2,124,3.6,43.6
NY-047,Kings County,57,126,4,53
NY-049,Lewis County,44.8,125,3.6,41.2
NY-051,Livingston County,49.5,126,3.2,46.3
NY-053,Madison County,47,123,2.9,44.1
NY-055,Monroe County,49.8,121,2.9,46.9
NY-057,Montgomery County,48.8,125,2.9,45.9
NY-059,Nassau County,56,126,4.1,51.9
NY-061,New York County,57,126,4.1,52.9
NY-063,Niagara County,49.8,119,2.9,46.9
NY-065,Oneida County,46.9,121,2.9,44
NY-067,Onondaga County,48.8,126,3.1,45.7
NY-069,Ontario County,49.3,121,3,46.3
NY-071,Orange County,51.5,126,3.6,47.9
NY-073,Orleans County,49.5,120,2.9,46.6
NY-075,Oswego County,48.3,127,3.4,44.9
NY-077,Otsego County,46.3,120,2.3,44
NY-079,Putnam County,52.5,127,4.2,48.3
NY-081,Queens County,56.6,126,3.9,52.7
NY-083,Rensselaer County,49.6,127,3.9,45.7
NY-085,Richmond County,57,126,4.2,52.8
NY-087,Rockland County,53.8,126,4.1,49.7
NY-089,St. Lawrence County,45.7,123,3.8,41.9
NY-091,Saratoga County,48.6,126,3.7,44.9
NY-093,Schenectady County,49.5,127,3.6,45.9
NY-095,Schoharie County,47.1,123,2.7,44.4
NY-097,Schuyler County,48.5,124,3,45.5
NY-099,Seneca County,49.7,120,2.7,47
NY-101,Steuben County,48.1,125,2.9,45.2
NY-103,Suffolk County,54.4,126,4,50.4
NY-105,Sullivan County,48.4,125,3.2,45.2
NY-107,Tioga County,48.4,120,2.5,45.9
NY-109,Tompkins County,48.1,120,2.5,45.6
NY-111,Ulster County,49.6,126,3.6,46
NY-113,Warren County,45.7,126,3.4,42.3
NY-115,Washington County,48.2,126,3.7,44.5
NY-117,Wayne County,49.2,120,2.5,46.7
NY-119,Westchester County,54.3,126,4.2,50.1
NY-121,Wyoming County,48,126,3.3,44.7
NY-123,Yates County,49.2,124,3.1,46.1
NC-001,Alamance County,60.1,117,2,58.1
NC-003,Alexander County,58.7,113,1.6,57.1
NC-005,Alleghany County,53.3,123,2.4,50.9
NC-007,Anson County,63.2,122,2.4,60.8
NC-009,Ashe County,51.7,117,1.8,49.9
NC-011,Avery County,51,115,1.9,49.1
NC-013,Beaufort County,63.2,122,2.2,61
NC-015,Bertie County,62,127,2.6,59.4
NC-017,Bladen County,63.9,123,2.3,61.6
NC-019,Brunswick County,65.1,127,2.6,62.5
NC-021,Buncombe County,55,115,1.8,53.2
NC-023,Burke County,58.6,116,1.8,56.8
NC-025,Cabarrus County,61.9,126,2.5,59.4
NC-027,Caldwell County,58.3,118,1.8,56.5
NC-029,Camden County,61.9,124,2.7,59.2
NC-031,Carteret County,64.3,120,2,62.3
NC-033,Caswell County,59.6,117,1.9,57.7
NC-035,Catawba County,59.8,117,1.9,57.9
NC-037,Chatham County,61.3,122,2.2,59.1
NC-039,Cherokee County,56.9,104,1.2,55.7
NC-041,Chowan County,62.5,125,2.7,59.8
NC-043,Clay County,55.9,116,1.7,54.2
NC-045,Cleveland County,60.2,115,1.7,58.5
NC-047,Columbus County,64.3,123,2.2,62.1
NC-049,Craven County,63.4,121,2.1,61.3
NC-051,Cumberland County,63.5,124,2.4,61.1
NC-053,Currituck County,62.1,124,2.7,59.4
NC-055,Dare County,63.4,126,2.2,61.2
NC-057,Davidson County,60.1,119,2.1,58
NC-059,Davie County,59.7,122,2.4,57.3
NC-061,Duplin County,62.8,120,1.8,61
NC-063,Durham County,60.8,125,2.5,58.3
NC-065,Edgecombe County,61.8,125,2.2,59.6
NC-067,Forsyth County,59.4,121,2.4,57
NC-069,Franklin County,60.7,123,2.5,58.2
NC-071,Gaston County,61.4,123,2.4,59
NC-073,Gates County,61.4,126,2.5,58.9
NC-075,Graham County,54.9,107,1.3,53.6
NC-077,Granville County,60,125,2.6,57.4
NC-079,Greene County,62.4,120,1.9,60.5
NC-081,Guilford County,59.7,118,2,57.7
NC-083,Halifax County,60.9,123,2.3,58.6
NC-085,Harnett County,62.6,124,2.3,60.3
NC-087,Haywood County,52,115,1.7,50.3
NC-089,Henderson County,56,110,1.3,54.7
NC-091,Hertford County,61.4,127,2.5,58.9
NC-093,Hoke County,63.5,125,2.8,60.7
NC-095,Hyde County,63.6,120,1.9,61.7
NC-097,Iredell County,59.5,120,2,57.5
NC-099,Jackson County,53.5,117,1.7,51.8
NC-101,Johnston County,62.4,124,2.2,60.2
NC-103,Jones County,63,119,2,61
NC-105,Lee County,62,123,2.3,59.7
NC-107,Lenoir County,62.4,116,1.6,60.8
NC-109,Lincoln County,60.6,122,2.3,58.3
NC-111,McDowell County,57.3,112,1.5,55.8
NC-113,Macon County,54.7,117,1.7,53
NC-115,Madison County,55.7,118,1.9,53.8
NC-117,Martin County,62.3,124,2.5,59.8
NC-119,Mecklenburg County,62.1,125,2.7,59.4
NC-121,Mitchell County,52.1,111,1.5,50.6
NC-123,Montgomery County,62.6,126,2.8,59.8
NC-125,Moore County,62.7,125,2.8,59.9
NC-127,Nash County,61.2,123,2.4,58.8
NC-129,New Hanover County,65.4,127,3,62.4
NC-131,Northampton County,60.8,122,2.3,58.5
NC-133,Onslow County,63.8,124,2.2,61.6
NC-135,Orange County,60.1,122,2.2,57.9
NC-137,Pamlico County,63.8,119,1.9,61.9
NC-139,Pasquotank County,62.1,124,2.8,59.3
NC-141,Pender County,64.3,126,2.5,61.8
NC-143,Perquimans County,62.2,124,2.7,59.5
NC-145,Person County,59.5,126,2.4,57.1
NC-147,Pitt County,62.6,123,2.1,60.5
NC-149,Polk County,59.7,112,1.4,58.3
NC-151,Randolph County,60.9,121,2.2,58.7
NC-153,Richmond County,63.4,124,2.7,60.7
NC-155,Robeson County,64.3,125,2.6,61.7
NC-157,Rockingham County,59.4,118,2,57.4
NC-159,Rowan County,60.5,121,2.2,58.3
NC-161,Rutherford County,59.8,114,1.5,58.3
NC-163,Sampson County,63,121,2,61
NC-165,Scotland County,64.1,125,3,61.1
NC-167,Stanly County,62.5,125,2.5,60
NC-169,Stokes County,58.5,118,2.1,56.4
NC-171,Surry County,57.9,121,2.5,55.4
NC-173,Swain County,53,111,1.4,51.6
NC-175,Transylvania County,55.3,121,2,53.3
NC-177,Tyrrell County,63.2,126,2.5,60.7
NC-179,Union County,62.5,123,2.4,60.1
NC-181,Vance County,60,124,2.5,57.5
NC-183,Wake County,61.6,125,2.4,59.2
NC-185,Warren County,60.2,121,2.4,57.8
NC-187,Washington County,62.8,124,2.7,60.1
NC-189,Watauga County,51.9,116,1.9,50
NC-191,Wayne County,62.6,121,2,60.6
NC-193,Wilkes County,58,122,2.2,55.8
NC-195,Wilson County,62.3,125,2.4,59.9
NC-197,Yadkin County,59.1,124,2.6,56.5
NC-199,Yancey County,51.9,111,1.5,50.4
ND-001,Adams County,42,73,0.5,41.5
ND-003,Barnes County,40,67,0.3,39.7
ND-005,Benson County,38.3,71,0.4,37.9
ND-007,Billings County,41.7,65,0.2,41.5
ND-009,Bottineau County,37.9,63,0.1,37.8
ND-011,Bowman County,42.5,72,0.5,42
ND-013,Burke County,37.7,68,0,37.7
ND-015,Burleigh County,39.8,52,-0.4,40.2
ND-017,Cass County,40.3,59,-0.2,40.5
ND-019,Cavalier County,36.7,74,0.5,36.2
ND-021,Dickey County,40.6,52,-0.5,41.1
ND-023,Divide County,38.6,79,0.6,38
ND-025,Dunn County,41.2,69,0.4,40.8
ND-027,Eddy County,38.7,62,0.1,38.6
ND-029,Emmons County,40.7,47,-0.7,41.4
ND-031,Foster County,38.8,58,-0.2,39
ND-033,Golden Valley County,42.1,68,0.2,41.9
ND-035,Grand Forks County,38.9,66,0,38.9
ND-037,Grant County,41.4,61,-0.1,41.5
ND-039,Griggs County,38.6,62,0,38.6
ND-041,Hettinger County,41.2,67,0.1,41.1
ND-043,Kidder County,38.8,43,-0.6,39.4
ND-045,LaMoure County,40.6,61,-0.1,40.7
ND-047,Logan County,39.4,49,-0.6,40
ND-049,McHenry County,39.1,60,0,39.1
ND-051,McIntosh County,39.6,44,-0.9,40.5
ND-053,McKenzie County,41.3,73,0.6,40.7
ND-055,McLean County,40.3,70,0.2,40.1
ND-057,Mercer County,41,65,0.1,40.9
ND-059,Morton County,40.9,60,-0.2,41.1
ND-061,Mountrail County,39,69,0.2,38.8
ND-063,Nelson County,38,69,0.2,37.8
ND-065,Oliver County,40.5,50,-0.4,40.9
ND-067,Pembina County,38.2,78,0.7,37.5
ND-069,Pierce County,38,72,0.3,37.7
ND-071,Ramsey County,37.9,72,0.3,37.6
ND-073,Ransom County,40.9,60,-0.1,41
ND-075,Renville County,38.4,56,-0.2,38.6
ND-077,Richland County,41.6,69,0.2,41.4
ND-079,Rolette County,37.2,90,1,36.2
ND-081,Sargent County,40.9,49,-0.5,41.4
ND-083,Sheridan County,39.1,58,-0.1,39.2
ND-085,Sioux County,41.6,55,-0.4,42
ND-087,Slope County,42.2,66,0.2,42
ND-089,Stark County,41.2,62,0,41.2
ND-091,Steele County,38.3,38,-0.7,39
ND-093,Stutsman County,39.7,63,0,39.7
ND-095,Towner County,37.4,89,1,36.4
ND-097,Traill County,39.3,45,-0.7,40
ND-099,Walsh County,38.3,71,0.4,37.9
ND-101,Ward County,39.3,64,0,39.3
ND-103,Wells County,38.3,51,-0.3,38.6
ND-105,Williams County,40,81,0.8,39.2
OH-001,Adams County,54.4,111,1.6,52.8
OH-003,Allen County,52.6,121,2.6,50
OH-005,Ashland County,51.2,120,2.5,48.7
OH-007,Ashtabula County,50.7,125,3.3,47.4
OH-009,Athens County,53.9,118,1.9,52
OH-011,Auglaize County,52.2,119,2.1,50.1
OH-013,Belmont County,52.3,111,1.7,50.6
OH-015,Brown County,54,110,1.6,52.4
OH-017,Butler County,54.5,120,2.2,52.3
OH-019,Carroll County,52,121,2.8,49.2
OH-021,Champaign County,52.1,115,1.9,50.2
OH-023,Clark County,53.3,122,2.5,50.8
OH-025,Clermont County,54.8,113,2,52.8
OH-027,Clinton County,53.6,118,2.3,51.3
OH-029,Columbiana County,51.3,120,2.4,48.9
OH-031,Coshocton County,52.3,119,2.3,50
OH-033,Crawford County,52,124,3,49
OH-035,Cuyahoga County,52.6,124,3.4,49.2
OH-037,Darke County,52.6,120,2.4,50.2
OH-039,Defiance County,51.8,120,2.5,49.3
OH-041,Delaware County,52.7,116,1.9,50.8
OH-043,Erie County,52.5,121,2.4,50.1
OH-045,Fairfield County,53.1,111,1.8,51.3
OH-047,Fayette County,53.4,118,2.3,51.1
OH-049,Franklin County,53.8,117,2.1,51.7
OH-051,Fulton County,51.9,124,3.1,48.8
OH-053,Gallia County,54.4,94,1,53.4
OH-055,Geauga County,50.6,125,3.4,47.2
OH-057,Greene County,54.1,123,2.7,51.4
OH-059,Guernsey County,53.1,121,2.5,50.6
OH-061,Hamilton County,55.4,119,2.2,53.2
OH-063,Hancock County,53.3,126,3.5,49.8
OH-065,Hardin County,53.1,125,3.3,49.8
OH-067,Harrison County,52.2,118,2.3,49.9
OH-069,Henry County,52.6,124,3.1,49.5
OH-071,Highland County,53.6,115,1.9,51.7
OH-073,Hocking County,53.1,110,1.7,51.4
OH-075,Holmes County,51.5,118,2.3,49.2
OH-077,Huron County,51.7,121,2.4,49.3
OH-079,Jackson County,54,108,1.6,52.4
OH-081,Jefferson County,52.1,115,1.8,50.3
OH-083,Knox County,51.2,115,1.9,49.3
OH-085,Lake County,52,124,3.6,48.4
OH-087,Lawrence County,55.5,116,1.9,53.6
OH-089,Licking County,52.3,117,1.9,50.4
OH-091,Logan County,51.7,116,2,49.7
OH-093,Lorain County,52,117,2.2,49.8
OH-095,Lucas County,53.5,128,3.8,49.7
OH-097,Madison County,53.2,118,2.3,50.9
OH-099,Mahoning County,51,120,2.9,48.1
OH-101,Marion County,52.7,122,2.7,50
OH-103,Medina County,52,122,3,49
OH-105,Meigs County,54,100,1.2,52.8
OH-107,Mercer County,52.2,120,2.2,50
OH-109,Miami County,53.8,124,2.8,51
OH-111,Monroe County,52.6,103,1.3,51.3
OH-113,Montgomery County,54.5,124,2.9,51.6
OH-115,Morgan County,53.4,118,2,51.4
OH-117,Morrow County,51.4,118,2.2,49.2
OH-119,Muskingum County,53.2,121,2.4,50.8
OH-121,Noble County,53.3,118,2.1,51.2
OH-123,Ottawa County,53,124,2.9,50.1
OH-125,Paulding County,52,118,2.3,49.7
OH-127,Perry County,52.9,118,2,50.9
OH-129,Pickaway County,53.9,112,1.8,52.1
OH-131,Pike County,54.5,117,2.1,52.4
OH-133,Portage County,51.7,126,3.8,47.9
OH-135,Preble County,52.6,113,1.9,50.7
OH-137,Putnam County,52.7,123,2.8,49.9
OH-139,Richland County,51.1,118,2.8,48.3
OH-141,Ross County,54.1,115,2,52.1
OH-143,Sandusky County,52.7,124,2.6,50.1
OH-145,Scioto County,54.9,113,1.9,53
OH-147,Seneca County,52.4,123,2.8,49.6
OH-149,Shelby County,52.2,118,2,50.2
OH-151,Stark County,52.7,126,3.9,48.8
OH-153,Summit County,53.1,127,4.1,49
OH-155,Trumbull County,50.8,121,3.1,47.7
OH-157,Tuscarawas County,52.5,122,2.7,49.8
OH-159,Union County,52.2,111,1.7,50.5
OH-161,Van Wert County,52.1,117,2.3,49.8
OH-163,Vinton County,53.5,109,1.6,51.9
OH-165,Warren County,54.8,122,2.6,52.2
OH-167,Washington County,54.4,119,2.1,52.3
OH-169,Wayne County,51.8,122,2.7,49.1
OH-171,Williams County,51,120,2.6,48.4
OH-173,Wood County,53.2,124,3.3,49.9
OH-175,Wyandot County,53.3,127,3.5,49.8
OK-001,Adair County,60,112,1.4,58.6
OK-003,Alfalfa County,59.9,112,1.9,58
OK-005,Atoka County,63.7,121,1.7,62
OK-007,Beaver County,58.4,115,1.6,56.8
OK-009,Beckham County,61.9,122,2.5,59.4
OK-011,Blaine County,61,117,2,59
OK-013,Bryan County,64.9,123,2.3,62.6
OK-015,Caddo County,61.9,119,2,59.9
